registro,tipo_doc,canal,cod_dispositivo,num_trx,mnt_total_trx
20177580,1,DISPENSADOR,5634,2,5634.0
72225545,1,DISPENSADOR,901,1,450.5
25764120,1,DISPENSADOR,2376,24,28512.0
25369920,1,DISPENSADOR,2861,2,2861.0
17229242,1,DISPENSADOR,5977,3,8965.5
13510988,1,MF,5215,1,2607.5
10759905,1,DISPENSADOR,8352,1,4176.0
82694390,2,MF,5024,1,2512.0
16642661,1,DISPENSADOR,4783,2,4783.0
92975410,1,DISPENSADOR,8122,14,56854.0
24634263,1,DISPENSADOR,2752,2,2752.0
19523176,1,DISPENSADOR,1116,6,3348.0
72095037,1,DISPENSADOR,8064,5,20160.0
75829613,1,DISPENSADOR,2587,3,3880.5
18003612,1,DISPENSADOR,6548,3,9822.0
87014772,1,DISPENSADOR,1115,1,557.5
16867551,1,DISPENSADOR,5826,1,2913.0
80788827,1,DISPENSADOR,2017,1,1008.5
72166094,1,DISPENSADOR,5483,2,5483.0
60416619,1,DISPENSADOR,5358,1,2679.0
97634368,1,DISPENSADOR,4179,18,37611.0
75250298,1,DISPENSADOR,8251,1,4125.5
22348044,1,DISPENSADOR,5519,4,11038.0
68780053,1,DISPENSADOR,5600,2,5600.0
16478411,1,DISPENSADOR,5375,5,13437.5
19523176,1,DISPENSADOR,5497,2,5497.0
23714407,1,DISPENSADOR,5432,3,8148.0
10779474,1,DISPENSADOR,4091,4,8182.0
17324154,1,DISPENSADOR,1187,1,593.5
72156869,1,MF,5226,6,15678.0
78608374,1,DISPENSADOR,8062,5,20155.0
84104015,1,DISPENSADOR,6298,19,59831.0
90647721,1,DISPENSADOR,6442,1,3221.0
63677105,1,DISPENSADOR,5824,1,2912.0
78265088,1,DISPENSADOR,5860,1,2930.0
78437633,1,DISPENSADOR,8251,2,8251.0
29393799,1,DISPENSADOR,1116,3,1674.0
83150856,1,DISPENSADOR,8251,2,8251.0
96846048,1,DISPENSADOR,4929,2,4929.0
78456063,1,DISPENSADOR,5762,4,11524.0
20803632,1,DISPENSADOR,5519,3,8278.5
28303764,1,DISPENSADOR,6382,2,6382.0
23567946,1,DISPENSADOR,6298,7,22043.0
76874985,1,MF,5023,1,2511.5
70021333,1,DISPENSADOR,5497,2,5497.0
19254807,1,DISPENSADOR,8040,1,4020.0
12294879,1,DISPENSADOR,1974,10,9870.0
81186821,1,DISPENSADOR,8122,1,4061.0
86831414,1,DISPENSADOR,4320,3,6480.0
19149488,1,DISPENSADOR,1837,4,3674.0
95082982,1,MF,5218,12,31308.0
28331845,1,DISPENSADOR,5824,3,8736.0
84429466,1,DISPENSADOR,1975,1,987.5
73054021,1,DISPENSADOR,8352,3,12528.0
18737018,1,DISPENSADOR,4091,2,4091.0
90482165,1,DISPENSADOR,5859,2,5859.0
19464206,1,DISPENSADOR,1156,1,578.0
16874995,1,DISPENSADOR,3254,2,3254.0
19100984,1,DISPENSADOR,2988,2,2988.0
79119263,1,DISPENSADOR,1975,1,987.5
21840425,1,DISPENSADOR,8062,4,16124.0
12439658,1,DISPENSADOR,4000,2,4000.0
70271402,1,DISPENSADOR,1147,3,1720.5
94528580,1,DISPENSADOR,1701,4,3402.0
77775008,1,DISPENSADOR,1156,11,6358.0
19545300,1,DISPENSADOR,4776,5,11940.0
76376465,1,DISPENSADOR,5375,1,2687.5
12439995,1,MF,5218,6,15654.0
94562741,1,DISPENSADOR,5375,2,5375.0
26394548,1,DISPENSADOR,745,4,1490.0
71442509,1,DISPENSADOR,2751,4,5502.0
96878448,1,DISPENSADOR,2785,6,8355.0
10372945,1,DISPENSADOR,4929,3,7393.5
23633776,1,DISPENSADOR,4895,2,4895.0
89128393,1,DISPENSADOR,4089,2,4089.0
13735528,1,DISPENSADOR,8122,2,8122.0
91331339,1,DISPENSADOR,4648,1,2324.0
76713451,1,MF,5204,1,2602.0
12492165,1,DISPENSADOR,600,1,300.0
78274708,1,DISPENSADOR,4091,1,2045.5
10878466,1,DISPENSADOR,1089,2,1089.0
69052335,1,MF,5123,2,5123.0
10759905,1,DISPENSADOR,2716,2,2716.0
11509639,1,DISPENSADOR,1146,2,1146.0
18593774,1,MF,5215,1,2607.5
23749473,1,DISPENSADOR,5859,1,2929.5
71491489,1,DISPENSADOR,1156,1,578.0
29166434,1,DISPENSADOR,745,9,3352.5
85842842,1,DISPENSADOR,1115,1,557.5
14957006,1,DISPENSADOR,2862,18,25758.0
77113723,1,DISPENSADOR,2716,1,1358.0
87354331,1,DISPENSADOR,1703,1,851.5
16146309,1,DISPENSADOR,5632,5,14080.0
91464911,1,DISPENSADOR,6442,1,3221.0
10936484,1,DISPENSADOR,1724,1,862.0
73555520,1,DISPENSADOR,6573,6,19719.0
75179861,1,DISPENSADOR,8040,3,12060.0
68312609,1,DISPENSADOR,8031,1,4015.5
99697068,1,DISPENSADOR,4658,2,4658.0
24555729,1,DISPENSADOR,5825,5,14562.5
13354429,1,DISPENSADOR,5827,13,37875.5
11509639,1,MF,5203,1,2601.5
90920232,1,MF,5006,1,2503.0
95363187,1,DISPENSADOR,1156,1,578.0
70169547,1,DISPENSADOR,2843,2,2843.0
98889784,1,DISPENSADOR,2522,2,2522.0
92051659,1,DISPENSADOR,1115,1,557.5
95973664,1,DISPENSADOR,4797,4,9594.0
71932627,1,DISPENSADOR,1146,3,1719.0
13419063,1,DISPENSADOR,2314,110,127270.0
16979889,1,DISPENSADOR,3337,4,6674.0
93543398,1,DISPENSADOR,4031,1,2015.5
76267985,1,DISPENSADOR,2535,1,1267.5
83229491,1,DISPENSADOR,1089,2,1089.0
97077049,1,DISPENSADOR,2214,6,6642.0
12969521,1,DISPENSADOR,5407,5,13517.5
75540239,1,DISPENSADOR,5538,1,2769.0
61824371,1,DISPENSADOR,1155,1,577.5
15772297,1,DISPENSADOR,2988,1,1494.0
15312571,1,DISPENSADOR,2751,1,1375.5
11872017,1,DISPENSADOR,1147,10,5735.0
25934030,1,DISPENSADOR,5600,1,2800.0
64618738,1,DISPENSADOR,1970,1,985.0
77763666,1,DISPENSADOR,1976,2,1976.0
83833210,1,DISPENSADOR,5462,1,2731.0
12454806,1,DISPENSADOR,2751,1,1375.5
66917663,1,DISPENSADOR,5358,17,45543.0
64714617,1,DISPENSADOR,747,1,373.5
77245367,1,DISPENSADOR,5462,5,13655.0
79949587,1,MF,5215,2,5215.0
92089503,1,DISPENSADOR,5519,2,5519.0
29049972,1,DISPENSADOR,1147,1,573.5
79508011,1,DISPENSADOR,4658,3,6987.0
75679365,1,DISPENSADOR,1147,1,573.5
70478058,1,DISPENSADOR,1146,1,573.0
92030777,1,DISPENSADOR,5876,1,2938.0
86614154,1,DISPENSADOR,2683,5,6707.5
90171419,1,DISPENSADOR,4776,20,47760.0
62845095,1,DISPENSADOR,2756,6,8268.0
76514236,1,MF,5215,2,5215.0
80015189,1,DISPENSADOR,3937,5,9842.5
11872420,1,DISPENSADOR,6548,3,9822.0
17900772,1,DISPENSADOR,1976,1,988.0
93838226,1,DISPENSADOR,1703,1,851.5
13392879,1,DISPENSADOR,747,4,1494.0
69802901,1,DISPENSADOR,1976,3,2964.0
76190308,1,DISPENSADOR,4612,3,6918.0
62321401,1,DISPENSADOR,5633,7,19715.5
63226080,1,DISPENSADOR,640,1,320.0
24158083,1,DISPENSADOR,3256,2,3256.0
27168918,1,DISPENSADOR,2532,2,2532.0
82481654,1,DISPENSADOR,2898,6,8694.0
75144939,1,DISPENSADOR,5392,2,5392.0
17706874,1,DISPENSADOR,2093,1,1046.5
78019560,1,MF,5204,1,2602.0
81538687,1,DISPENSADOR,2532,1,1266.0
16355707,1,DISPENSADOR,901,10,4505.0
77926499,1,DISPENSADOR,8251,1,4125.5
79357079,1,DISPENSADOR,3044,1,1522.0
90678047,1,DISPENSADOR,2751,1,1375.5
83275884,1,DISPENSADOR,1147,3,1720.5
85739353,1,DISPENSADOR,2899,1,1449.5
92371733,1,MF,5226,8,20904.0
77112205,1,DISPENSADOR,2898,1,1449.0
18208269,1,DISPENSADOR,4784,4,9568.0
72410149,1,DISPENSADOR,744,1,372.0
26663939,1,DISPENSADOR,5859,1,2929.5
24868914,1,DISPENSADOR,8122,6,24366.0
76842257,1,SAI,807,1,403.5
18953720,1,SAI,823,3,1234.5
88615168,1,SAI,752,2,752.0
79796410,1,SAI,64,1,32.0
88615168,1,SAI,514,1,257.0
11509639,1,SAI,745,1,372.5
91763809,1,SAI,741,1,370.5
16702400,1,SAI,60,1,30.0
87294037,1,SAI,750,13,4875.0
83197890,1,SAI,836,2,836.0
77755130,1,SAI,716,1,358.0
81684703,1,SAI,829,1,414.5
64779969,1,SAI,77,2,77.0
97970324,1,SAI,750,1,375.0
91114558,1,SAI,710,1,355.0
91917785,1,SAI,825,1,412.5
79800622,1,SAI,61,16,488.0
87284065,1,SAI,60,1,30.0
12435542,1,SAI,61,3,91.5
94038335,1,SAI,716,7,2506.0
16547494,1,SAI,716,1,358.0
63197473,1,SAI,722,2,722.0
77549164,1,SAI,745,8,2980.0
90684618,1,SAI,745,1,372.5
63994987,1,SAI,829,1,414.5
12521038,1,SAI,825,1,412.5
89773148,1,SAI,810,1,405.0
17611908,1,SAI,716,3,1074.0
78619340,1,SAI,265,3,397.5
14471889,1,SAI,61,1,30.5
79302616,1,SAI,64,2,64.0
67019953,1,SAI,803,1,401.5
13213353,1,SAI,752,1,376.0
88009421,1,SAI,812,1,406.0
17011140,1,SAI,60,1,30.0
25937748,1,SAI,741,1,370.5
71101644,1,SAI,836,3,1254.0
79611717,1,SAI,741,4,1482.0
11477603,1,SAI,801,1,400.5
14587600,1,SAI,61,7,213.5
64529071,1,SAI,750,3,1125.0
90486506,1,SAI,757,1,378.5
75769312,1,SAI,750,1,375.0
14456112,1,SAI,716,3,1074.0
81712921,1,SAI,605,1,302.5
26309210,1,SAI,812,1,406.0
64730478,1,SAI,605,1,302.5
90264157,1,SAI,829,1,414.5
94057208,1,SAI,825,2,825.0
88832200,1,SAI,605,1,302.5
13751751,1,SAI,837,10,4185.0
16702400,1,SAI,808,1,404.0
87595463,1,SAI,810,1,405.0
78130815,1,SAI,736,1,368.0
10394053,1,SAI,265,1,132.5
88756639,1,SAI,808,1,404.0
15583873,1,SAI,722,1,361.0
97351317,1,SAI,205,2,205.0
95702246,1,SAI,812,3,1218.0
73249978,1,SAI,749,4,1498.0
84537085,1,SAI,745,1,372.5
27929952,1,SAI,829,10,4145.0
20287935,1,SAI,265,1,132.5
11326581,1,SAI,808,20,8080.0
82330383,1,SAI,205,1,102.5
80917485,1,SAI,837,4,1674.0
72541504,1,SAI,710,10,3550.0
17324154,1,SAI,812,2,812.0
14916049,1,SAI,710,3,1065.0
62059571,1,SAI,605,5,1512.5
23007904,1,SAI,736,2,736.0
27954044,1,SAI,736,1,368.0
92612040,1,SAI,605,1,302.5
96447578,1,SAI,837,1,418.5
68445111,1,SAI,605,1,302.5
63103173,1,SAI,722,4,1444.0
93316512,1,SAI,752,1,376.0
19417402,1,SAI,837,2,837.0
73863610,1,SAI,75,2,75.0
66451514,1,SAI,62,1,31.0
22898672,1,SAI,829,3,1243.5
92104385,1,SAI,736,4,1472.0
67193335,1,SAI,752,3,1128.0
12492165,1,SAI,741,2,741.0
14750080,1,SAI,77,1,38.5
17182671,1,SAI,821,1,410.5
63757246,1,SAI,807,1,403.5
76762912,1,SAI,60,2,60.0
77365755,1,SAI,205,1,102.5
10992464,1,SAI,745,1,372.5
13344040,1,SAI,749,7,2621.5
74325407,1,SAI,265,1,132.5
61131518,1,SAI,757,1,378.5
61123802,1,SAI,64,3,96.0
19706058,1,SAI,752,2,752.0
90868569,1,SAI,741,8,2964.0
60522022,1,SAI,710,5,1775.0
77209612,1,SAI,736,1,368.0
12935130,1,SAI,747,4,1494.0
20555269,1,SAI,745,1,372.5
10484471,1,SAI,722,1,361.0
99535608,1,SAI,62,1,31.0
15379747,1,SAI,514,9,2313.0
78608374,1,SAI,62,1,31.0
79739870,1,SAI,710,4,1420.0
71117319,1,SAI,60,1,30.0
19040215,1,SAI,808,1,404.0
69597436,1,SAI,752,1,376.0
73174539,1,SAI,829,6,2487.0
64597974,1,SAI,807,1,403.5
95682714,1,SAI,812,8,3248.0
97594497,1,SAI,514,3,771.0
77627248,1,SAI,836,3,1254.0
12736256,1,SAI,61,2,61.0
65931186,1,SAI,812,1,406.0
20012023,1,SAI,205,1,102.5
92966967,1,SAI,815,2,815.0
92818244,1,SAI,514,1,257.0
12662834,1,SAI,77,10,385.0
14798350,1,SAI,829,1,414.5
82319856,1,SAI,749,1,374.5
74779185,1,SAI,821,1,410.5
92050666,1,SAI,757,1,378.5
79761620,1,SAI,742,2,742.0
79032627,1,SAI,813,5,2032.5
91371342,1,SAI,61,1,30.5
23378435,1,SAI,64,1,32.0
70478058,1,SAI,836,1,418.0
14938260,1,SAI,807,14,5649.0
70040371,1,SAI,60,2,60.0
78082059,1,SAI,752,1,376.0
94694168,1,SAI,808,1,404.0
72281795,1,SAI,77,2,77.0
74574634,1,SAI,821,4,1642.0
29393799,1,SAI,749,3,1123.5
25321466,1,SAI,967,2,967.0
16241445,1,SAI,836,1,418.0
80006052,1,SAI,808,2,808.0
13105701,1,SAI,205,2,205.0
93202116,1,SAI,747,1,373.5
22150158,1,SAI,742,1,371.0
81956139,1,SAI,710,4,1420.0
16802352,1,SAI,265,2,265.0
65500043,1,SAI,810,1,405.0
78988719,1,SAI,62,1,31.0
98574269,1,SAI,813,1,406.5
26387037,1,SAI,808,1,404.0
11234881,1,SAI,735,1,367.5
90102199,1,SAI,810,1,405.0
22892719,1,SAI,821,22,9031.0
77786064,1,SAI,514,1,257.0
14908468,1,SAI,808,1,404.0
61645246,1,SAI,61,1,30.5
19105318,1,SAI,823,16,6584.0
10404812,1,SAI,75,1,37.5
92975410,1,SAI,749,1,374.5
73379327,1,SAI,750,2,750.0
90102199,1,SAI,60,1,30.0
15727467,1,SAI,829,1,414.5
23140831,1,SAI,62,1,31.0
79579722,1,SAI,514,1,257.0
90297130,1,SAI,716,2,716.0
74209451,1,SAI,391,21,4105.5
71554948,1,SAI,745,2,745.0
28824132,1,SAI,77,3,115.5
14479759,1,SAI,265,1,132.5
70752485,1,SAI,812,3,1218.0
76119717,1,SAI,812,1,406.0
17850624,1,SAI,745,26,9685.0
74779185,1,SAI,750,11,4125.0
17025431,1,SAI,757,1,378.5
77959221,1,SAI,825,1,412.5
74990479,1,SAI,514,3,771.0
65340295,1,SAI,757,1,378.5
62890961,1,SAI,823,6,2469.0
75746723,1,SAI,967,4,1934.0
20982722,1,SAI,265,4,530.0
94907496,1,SAI,807,1,403.5
73784096,1,SAI,716,3,1074.0
83010078,1,SAI,815,1,407.5
87427351,1,SAI,757,1,378.5
85113261,1,SAI,825,2,825.0
14609994,1,SAI,808,1,404.0
79533140,1,SAI,807,2,807.0
24646712,1,SAI,742,7,2597.0
21983681,1,SAI,825,1,412.5
14451348,1,SAI,265,1,132.5
74000984,1,SAI,825,3,1237.5
99900419,1,SAI,829,2,829.0
90792355,1,SAI,821,4,1642.0
86555964,1,SAI,757,1,378.5
69659369,1,SAI,823,1,411.5
82803656,1,SAI,810,3,1215.0
90108931,1,SAI,742,1,371.0
82118839,1,SAI,803,2,803.0
88103602,1,SAI,752,1,376.0
79649984,1,SAI,825,20,8250.0
62241094,1,SAI,829,9,3730.5
76048798,1,SAI,514,5,1285.0
77082247,1,SAI,807,1,403.5
16130343,1,SAI,60,4,120.0
16969120,1,SAI,825,1,412.5
64779969,1,SAI,742,2,742.0
70205537,1,SAI,60,9,270.0
73604106,1,SAI,829,3,1243.5
73757540,1,SAI,836,1,418.0
13471415,1,SAI,61,1,30.5
89955629,1,SAI,710,13,4615.0
88508131,1,SAI,825,2,825.0
14867083,1,SAI,812,3,1218.0
75225682,1,SAI,747,1,373.5
18916919,1,SAI,808,2,808.0
63971099,1,SAI,742,6,2226.0
60332351,1,SAI,837,2,837.0
67766433,1,SAI,749,1,374.5
13446253,1,SAI,825,1,412.5
90744917,1,SAI,605,2,605.0
76932016,1,SAI,742,5,1855.0
76452992,1,SAI,829,2,829.0
16052468,1,SAI,64,1,32.0
76548810,1,SAI,741,2,741.0
91700224,1,SAI,60,23,690.0
24815336,1,SAI,61,1,30.5
83019443,1,SAI,808,1,404.0
91799438,1,SAI,812,17,6902.0
24868914,1,SAI,808,2,808.0
26582347,1,SAI,736,3,1104.0
10567122,1,SAI,815,1,407.5
91539601,1,SAI,808,1,404.0
23233307,1,SAI,821,1,410.5
13683692,1,SAI,745,1,372.5
90387445,1,SAI,829,1,414.5
87354331,1,SAI,742,1,371.0
90147533,1,SAI,823,1,411.5
11309094,1,SAI,745,2,745.0
75305932,1,SAI,808,1,404.0
11768972,1,SAI,750,2,750.0
61944146,1,SAI,829,1,414.5
18138185,1,SAI,752,1,376.0
63896929,1,SAI,757,9,3406.5
99916235,1,SAI,819,23,9418.5
98002323,1,SAI,812,1,406.0
11509639,1,SAI,605,1,302.5
10762672,1,SAI,812,1,406.0
71131506,1,SAI,808,2,808.0
65758635,1,SAI,808,2,808.0
94703417,1,SAI,829,1,414.5
75242530,1,SAI,741,6,2223.0
76565371,1,SAI,836,2,836.0
60399558,1,SAI,808,4,1616.0
63230726,1,SAI,745,2,745.0
22682997,1,SAI,75,6,225.0
13140791,1,SAI,77,1,38.5
20555269,1,SAI,821,1,410.5
84429466,1,SAI,741,1,370.5
13203832,1,SAI,803,1,401.5
22731901,1,SAI,64,1,32.0
74294393,1,SAI,710,2,710.0
79761620,1,SAI,745,1,372.5
88875375,1,SAI,742,3,1113.0
10430700,1,SAI,742,2,742.0
63433026,1,SAI,77,2,77.0
26188698,1,SAI,745,1,372.5
72058481,1,SAI,812,1,406.0
60997046,1,SAI,61,1,30.5
13225714,1,SAI,716,1,358.0
79796410,1,SAI,61,1,30.5
76047166,2,SAI,757,1,378.5
27264335,1,SAI,836,1,418.0
70511372,1,SAI,60,2,60.0
79310092,1,SAI,722,1,361.0
65723084,1,SAI,61,3,91.5
88287301,1,SAI,829,1,414.5
92379412,1,SAI,745,4,1490.0
19045484,1,SAI,60,2,60.0
14451348,1,SAI,60,2,60.0
91320899,1,SAI,605,1,302.5
71006361,1,SAI,757,1,378.5
83004238,1,SAI,757,1,378.5
80135080,1,SAI,808,1,404.0
87280928,1,SAI,61,2,61.0
19270403,1,SAI,710,3,1065.0
19511069,1,SAI,742,1,371.0
70844323,1,SAI,812,2,812.0
29121571,1,SAI,813,8,3252.0
17900772,1,SAI,752,1,376.0
19405512,1,SAI,735,1,367.5
66832413,1,SAI,60,1,30.0
26744073,1,SAI,812,1,406.0
13073271,1,SAI,514,1,257.0
66887591,1,SAI,819,2,819.0
16800825,1,SAI,745,1,372.5
84425368,1,SAI,77,9,346.5
75250298,1,SAI,61,1,30.5
14194151,1,SAI,757,1,378.5
99893822,1,SAI,829,1,414.5
26181142,1,SAI,265,4,530.0
95917828,1,SAI,813,3,1219.5
80217462,1,SAI,807,1,403.5
66079091,1,SAI,803,3,1204.5
82118393,1,SAI,813,1,406.5
22113891,1,SAI,757,1,378.5
87355243,1,SAI,710,5,1775.0
75055387,1,SAI,967,1,483.5
26403475,1,SAI,64,1,32.0
75401468,1,SAI,741,2,741.0
73898498,1,SAI,836,6,2508.0
87354331,1,SAI,205,2,205.0
10575017,1,SAI,812,1,406.0
74532544,1,SAI,605,2,605.0
84664407,1,SAI,825,1,412.5
77775008,1,SAI,605,1,302.5
64829412,1,SAI,736,1,368.0
63064241,1,SAI,752,1,376.0
85700937,1,SAI,812,1,406.0
83789877,1,SAI,750,1,375.0
26744073,1,SAI,749,4,1498.0
16100619,1,SAI,710,10,3550.0
25934030,1,SAI,605,1,302.5
91477014,1,SAI,807,1,403.5
60585237,1,SAI,60,1,30.0
97907150,1,SAI,757,1,378.5
91548740,1,SAI,808,1,404.0
71101644,1,SAI,747,6,2241.0
12521038,1,SAI,514,1,257.0
75917491,1,SAI,837,2,837.0
80157305,1,SAI,825,7,2887.5
74580306,1,SAI,812,2,812.0
74919347,1,SAI,812,1,406.0
17600916,1,SAI,61,3,91.5
89413333,1,SAI,812,1,406.0
98479801,1,SAI,757,1,378.5
12517208,1,SAI,61,3,91.5
90264157,1,SAI,749,17,6366.5
98628563,1,SAI,813,1,406.5
19554035,1,SAI,825,5,2062.5
26181142,1,SAI,64,1,32.0
90612402,1,SAI,821,1,410.5
66672727,1,SAI,745,8,2980.0
82845444,1,SAI,605,1,302.5
99397175,1,SAI,815,1,407.5
94910268,1,SAI,829,1,414.5
78005922,1,SAI,813,1,406.5
95799071,1,SAI,205,3,307.5
75039622,1,SAI,837,5,2092.5
74274758,1,SAI,265,8,1060.0
18838995,1,SAI,812,1,406.0
65266843,1,SAI,747,10,3735.0
74772176,1,SAI,829,6,2487.0
90777428,1,SAI,62,9,279.0
86342285,1,SAI,265,2,265.0
91379854,1,SAI,77,2,77.0
14178396,1,SAI,710,1,355.0
92919957,1,SAI,514,1,257.0
71949495,1,SAI,745,1,372.5
24997637,1,SAI,812,29,11774.0
76609552,1,SAI,745,1,372.5
12816326,1,SAI,64,2,64.0
65500043,1,SAI,808,1,404.0
68259279,1,SAI,716,1,358.0
78857077,1,SAI,62,2,62.0
82845444,1,SAI,808,30,12120.0
29968587,1,SAI,61,1,30.5
96233123,1,SAI,747,1,373.5
95969011,1,SAI,752,6,2256.0
27264335,1,SAI,815,4,1630.0
15061010,1,CB,1104423593,3,1656635390.0
18098753,1,CB,1076120918,1,538060459.0
66854514,1,CB,1076121198,1,538060599.0
72249305,1,CB,1104414825,1,552207412.5
93592747,1,CB,1104423592,5,2761058980.0
70992742,1,CB,1013416636,1,506708318.0
71526103,1,CB,1582218380,3,2373327570.0
94057208,1,CB,1004710050,1,502355025.0
11480300,1,CB,1719521069,1,859760534.5
90512743,1,CB,1121218307,1,560609153.5
23719170,1,CB,1632319039,3,2448478559.0
29934692,1,CB,1076120916,3,1614181374.0
80981874,1,CB,1622720205,5,4056800513.0
83551938,1,CB,1121218306,1,560609153.0
94000615,1,CB,1622720349,2,1622720349.0
79925663,1,CB,1104421063,1,552210531.5
89038053,1,CB,1622720411,1,811360205.5
24506484,1,CB,1203621492,1,601810746.0
89955629,1,CB,1104423594,10,5522117970.0
13425302,1,CB,1104425222,2,1104425222.0
12766407,1,CB,1104416653,5,2761041633.0
60153962,1,CB,1622720409,1,811360204.5
14454991,1,CB,1076120916,1,538060458.0
91284421,1,CB,1076121198,5,2690302995.0
17588538,1,CB,1104423593,1,552211796.5
14646499,1,CB,1622720411,2,1622720411.0
16758567,1,CB,1622720409,1,811360204.5
25018375,1,CB,1121218306,1,560609153.0
26151337,1,CB,1104418889,1,552209444.5
26214537,1,CB,1927926793,1,963963396.5
81276342,1,CB,1121218306,3,1681827459.0
92371733,1,CB,1013415255,1,506707627.5
79057015,1,CB,1104418889,6,3313256667.0
85888215,1,CB,1306014454,2,1306014454.0
94604808,1,CB,1102411043,1,551205521.5
84069163,1,CB,1622720224,2,1622720224.0
79439764,1,CB,1096710986,1,548355493.0
85480326,1,CB,1772722045,2,1772722045.0
18032944,1,CB,1907724314,2,1907724314.0
87354331,1,CB,1104416653,7,3865458286.0
21187591,1,CB,1121218307,1,560609153.5
11022849,1,CB,1203621492,2,1203621492.0
64465530,1,CB,1121218306,2,1121218306.0
26288112,1,CB,2023826491,1,1011913246.0
19511069,1,CB,1121218308,2,1121218308.0
23752469,1,CB,1823422966,1,911711483.0
18066799,1,CB,1121218308,2,1121218308.0
14277372,1,CB,1076120916,1,538060458.0
73582615,1,CB,1104418889,1,552209444.5
88721361,1,CB,1622720366,1,811360183.0
13122412,1,CB,1013416634,3,1520124951.0
79811824,1,CB,1104421063,2,1104421063.0
13596627,1,CB,1507017259,1,753508629.5
12972236,1,CB,1111317188,1,555658594.0
88765921,1,CB,1146712288,1,573356144.0
75115089,1,CB,1104423595,1,552211797.5
98739998,1,CB,1104423593,2,1104423593.0
12791887,1,CB,1622720410,8,6490881640.0
83833210,1,CB,1792122517,1,896061258.5
13661037,1,CB,1121218306,1,560609153.0
87290481,1,CB,1076121198,1,538060599.0
81358147,1,CB,1013417785,1,506708892.5
93316394,1,CB,1104423593,3,1656635390.0
63115912,1,CB,1007010073,6,3021030219.0
79439764,1,CB,1121218308,1,560609154.0
12087588,1,CB,1004511506,15,7533836295.0
92650840,1,CB,1104423593,26,14357506709.0
78377796,1,CB,1664119641,1,832059820.5
99004070,1,CB,1076120915,2,1076120915.0
25173269,1,CB,1121911984,1,560955992.0
13512635,1,CB,1569918207,1,784959103.5
77712573,1,CB,1111317188,8,4445268752.0
20744928,1,CB,1622719913,1,811359956.5
13869225,1,CB,1569918207,1,784959103.5
96936398,1,CB,1622720197,1,811360098.5
11690583,1,CB,1622719901,13,10547679357.0
74234903,1,CB,1917524427,1,958762213.5
13057729,1,CB,1121218306,3,1681827459.0
18324863,1,CB,1104418889,1,552209444.5
88121776,1,CB,1622720410,1,811360205.0
62406122,1,CB,1966725143,2,1966725143.0
13201627,1,CB,1121218307,3,1681827461.0
95669078,1,CB,1754021775,1,877010887.5
92379412,1,CB,1104423593,7,3865482576.0
92429457,1,CB,1622719964,1,811359982.0
16904705,1,CB,1917524427,2,1917524427.0
22869811,1,CB,1121911238,1,560955619.0
19270403,1,CB,1013416636,4,2026833272.0
78700078,1,CB,1099511014,1,549755507.0
22954314,1,CB,1076120916,3,1614181374.0
65371359,1,CB,1104414825,15,8283111188.0
12791887,1,CB,1076121198,3,1614181797.0
99004070,1,CB,1430016189,1,715008094.5
85888215,1,CB,1013419180,1,506709590.0
10970259,1,CB,1104418889,1,552209444.5
29195467,1,CB,1104427089,3,1656640634.0
68079868,1,CB,1695820623,37,31372681526.0
25554709,1,CB,1104418889,11,6074303890.0
15716647,1,CB,1263513876,1,631756938.0
10535220,1,CB,1121218306,2,1121218306.0
62605721,1,CB,1076120915,1,538060457.5
78861163,1,CB,1104416653,2,1104416653.0
77803070,1,CB,1306014454,2,1306014454.0
80981874,1,CB,1013416598,3,1520124897.0
78596248,1,CB,1121218306,1,560609153.0
20615346,1,CB,1104418889,1,552209444.5
85888215,1,CB,1121218308,3,1681827462.0
70656134,1,CB,1104421063,2,1104421063.0
60289058,1,CB,1252313744,1,626156872.0
82786500,1,CB,1792422522,2,1792422522.0
90216455,1,CB,1013415255,1,506707627.5
95925841,1,CB,1622719901,1,811359950.5
25900616,1,CB,1104423593,1,552211796.5
81925557,1,CB,1104414825,1,552207412.5
79303545,1,CB,1074513113,6,3223539339.0
89782932,1,CB,1104418889,2,1104418889.0
74177232,1,CB,1927926794,1,963963397.0
82235922,1,CB,1104416653,7,3865458286.0
64876404,1,CB,1104423593,1,552211796.5
28290012,1,CB,1104423593,5,2761058983.0
95100187,1,CB,1076120918,1,538060459.0
10083635,1,CB,1535017629,6,4605052887.0
23752469,1,CB,1102411471,1,551205735.5
63606499,1,CB,1387715662,1,693857831.0
66691861,1,CB,1076120915,1,538060457.5
64618738,1,CB,1121218307,8,4484873228.0
96465176,1,CB,1076121198,1,538060599.0
23210362,1,CB,1102411471,1,551205735.5
66769457,1,CB,1013415282,2,1013415282.0
19483269,1,CB,1121911984,87,48803171304.0
97108326,1,CB,1622720205,1,811360102.5
16682940,1,CB,2047226841,1,1023613421.0
24303721,1,CB,1104418889,1,552209444.5
28988649,1,CB,1107111091,1,553555545.5
95100187,1,CB,1104423595,1,552211797.5
85888215,1,CB,1104421064,4,2208842128.0
83501071,1,CB,1121218307,3,1681827461.0
75179861,1,CB,1622720404,1,811360202.0
91912180,1,CB,1622720318,83,67342893197.0
13778848,1,CB,1121218307,3,1681827461.0
79858962,1,CB,1104416653,2,1104416653.0
72803309,1,CB,1013417797,3,1520126696.0
